CategoriadeSituacao,Sexo,RendaFamiliar,CorRaca,FaixaEtaria,Turno,CargaHorariaMinimaRegulamentada,InscritoVagas,FatordeEsforcodeCurso,Regiao
"Evadidos","M","0.5<RFP<=1","Branca","30 a 34 anos","Noturno",3000,13.075,1,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Branca","45 a 49 anos","Noturno",3000,13.075,1,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Branca","20 a 24 anos","Noturno",3000,13.075,1,"Regiao Nordeste"
"Evadidos","F","0<RFP<=0.5","Branca","20 a 24 anos","Noturno",3000,15.725,1,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Branca","30 a 34 anos","Noturno",3600,1,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3600,1,1.16,"Regiao Nordeste"
"Evadidos","M","RFP>3.5","Branca","25 a 29 anos","Noturno",3600,13.55,1.16,"Regiao Sul"
"Evadidos","M","NA","Branca","25 a 29 anos","Noturno",3000,13.55,1.21,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Branca","30 a 34 anos","Noturno",3600,54.875,1.16,"Regiao Sul"
"Evadidos","M","1.5<RFP<=2.5","Branca","20 a 24 anos","Noturno",3000,48.875,1,"Regiao Sudeste"
"Evadidos","M","NA","Branca","30 a 34 anos","Noturno",3600,1.2,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Branca","30 a 34 anos","Noturno",3600,1.2,1.16,"Regiao Nordeste"
"Evadidos","F","0.5<RFP<=1","Branca","25 a 29 anos","Noturno",3000,18.25,1.21,"Regiao Sudeste"
"Evadidos","M","NA","Branca","30 a 34 anos","Noturno",3000,18.25,1.21,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","20 a 24 anos","Noturno",3600,157.775,1.19,"Regiao Sudeste"
"Evadidos","F","NA","Branca","20 a 24 anos","Noturno",3600,157.775,1.19,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Branca","15 a 19 anos","Noturno",2400,4.725,1.15,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Branca","15 a 19 anos","Noturno",2400,3.425,1.15,"Regiao Centro-Oeste"
"Evadidos","M","1<RFP<=1.5","Branca","15 a 19 anos","Noturno",2400,3.425,1.15,"Regiao Centro-Oeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","20 a 24 anos","Noturno",3000,19.275,1.21,"Regiao Sudeste"
"Evadidos","M","NA","Branca","30 a 34 anos","Noturno",3600,1.1,1.16,"Regiao Nordeste"
"Evadidos","F","NA","Branca","20 a 24 anos","Noturno",3000,12.3,1.21,"Regiao Centro-Oeste"
"Evadidos","M","NA","Branca","40 a 44 anos","Noturno",3600,0.5,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3000,109.125,1.21,"Regiao Nordeste"
"Evadidos","F","0<RFP<=0.5","Branca","20 a 24 anos","Noturno",3600,1,1.16,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Branca","20 a 24 anos","Noturno",3600,157.775,1.19,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Branca","25 a 29 anos","Noturno",2400,3.425,1.15,"Regiao Centro-Oeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","30 a 34 anos","Noturno",3600,194.225,1.19,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","25 a 29 anos","Noturno",3000,19.275,1.21,"Regiao Sudeste"
"Evadidos","M","NA","Branca","30 a 34 anos","Noturno",3600,202.25,1.14,"Regiao Sudeste"
"Evadidos","F","NA","Branca","25 a 29 anos","Noturno",2400,1.025,1.15,"Regiao Centro-Oeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","20 a 24 anos","Noturno",3000,17.75,1,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Branca","15 a 19 anos","Noturno",3000,5.675,1,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Branca","15 a 19 anos","Noturno",3600,9.45,1.16,"Regiao Sul"
"Evadidos","M","NA","Branca","40 a 44 anos","Noturno",3600,11.05,1.14,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","25 a 29 anos","Noturno",3600,194.225,1.19,"Regiao Sudeste"
"Evadidos","M","NA","Branca","25 a 29 anos","Noturno",3000,12.3,1.21,"Regiao Centro-Oeste"
"Evadidos","F","1<RFP<=1.5","Branca","15 a 19 anos","Noturno",3600,9.775,1.19,"Regiao Sul"
"Evadidos","F","NA","Branca","20 a 24 anos","Noturno",3600,1,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3600,1,1.16,"Regiao Nordeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","20 a 24 anos","Noturno",3600,6.975,1.16,"Regiao Sul"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3600,27.875,1.16,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Branca","25 a 29 anos","Noturno",3000,35.225,1,"Regiao Sudeste"
"Evadidos","M","2.5<RFP<=3.5","Branca","20 a 24 anos","Noturno",3600,15.275,1,"Regiao Sudeste"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3000,8.75,1,"Regiao Centro-Oeste"
"Evadidos","F","NA","Branca","20 a 24 anos","Noturno",3000,43.075,1,"Regiao Nordeste"
"Evadidos","M","NA","Branca","15 a 19 anos","Noturno",3000,26.9,1.21,"Regiao Nordeste"
"Evadidos","M","NA","Branca","15 a 19 anos","Noturno",3000,26.9,1.21,"Regiao Nordeste"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3000,9.55,1.21,"Regiao Norte"
"Evadidos","F","NA","Branca","15 a 19 anos","Noturno",3000,9.55,1.21,"Regiao Norte"
"Evadidos","M","1.5<RFP<=2.5","Branca","20 a 24 anos","Noturno",3600,11.55,1.14,"Regiao Sudeste"
"Evadidos","F","RFP>3.5","Branca","30 a 34 anos","Noturno",3600,12.85,1,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Branca","30 a 34 anos","Noturno",3000,25.3,1,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Branca","25 a 29 anos","Noturno",3600,1.075,1.16,"Regiao Sudeste"
"Evadidos","F","RFP>3.5","Branca","15 a 19 anos","Noturno",3600,32.675,1.16,"Regiao Sul"
"Evadidos","F","0<RFP<=0.5","Branca","20 a 24 anos","Noturno",3600,1.075,1.16,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Branca","20 a 24 anos","Noturno",3000,8.025,1.21,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Branca","20 a 24 anos","Noturno",3000,16.475,1,"Regiao Sudeste"
"Evadidos","M","2.5<RFP<=3.5","Branca","20 a 24 anos","Noturno",2400,43.925,1.08,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Branca","35 a 39 anos","Noturno",2400,43.925,1.08,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Branca","20 a 24 anos","Noturno",3600,31.5,1,"Regiao Sudeste"
"Evadidos","F","NA","Branca","30 a 34 anos","Noturno",3600,31.5,1,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Branca","20 a 24 anos","Noturno",3600,45.65,1.14,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Branca","20 a 24 anos","Noturno",3600,21.925,1.14,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","20 a 24 anos","Noturno",3600,21.925,1.14,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Branca","20 a 24 anos","Noturno",3600,21.925,1.14,"Regiao Sudeste"
"Evadidos","F","NA","Branca","20 a 24 anos","Noturno",3600,0.675,1.16,"Regiao Sudeste"
"Evadidos","F","RFP>3.5","Branca","20 a 24 anos","Noturno",3600,0.9,1.14,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Branca","15 a 19 anos","Noturno",3600,22.125,1.16,"Regiao Sul"
"Evadidos","M","NA","Branca","15 a 19 anos","Noturno",3600,22.125,1.16,"Regiao Sul"
"Evadidos","M","NA","Branca","25 a 29 anos","Noturno",3600,22.125,1.16,"Regiao Sul"
"Evadidos","M","0.5<RFP<=1","Branca","20 a 24 anos","Noturno",3000,17.325,1,"Regiao Sul"
"Evadidos","F","2.5<RFP<=3.5","Branca","30 a 34 anos","Noturno",3000,17.325,1,"Regiao Sul"
"Evadidos","F","NA","Branca","20 a 24 anos","Noturno",3600,23.475,1.19,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Branca","15 a 19 anos","Noturno",3600,19.15,1.19,"Regiao Sudeste"
"Evadidos","M","NA","Branca","25 a 29 anos","Noturno",3000,156.775,1,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Branca","30 a 34 anos","Noturno",3600,22.175,1.19,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","25 a 29 anos","Noturno",3600,22.175,1.19,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Branca","20 a 24 anos","Noturno",3600,22.175,1.19,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Branca","25 a 29 anos","Noturno",3600,138.25,1.19,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","25 a 29 anos","Noturno",3600,138.25,1.19,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Branca","20 a 24 anos","Noturno",3000,200.575,1,"Regiao Sudeste"
"Evadidos","M","NA","Branca","35 a 39 anos","Noturno",3600,22.175,1.19,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Branca","35 a 39 anos","Noturno",3600,103.8,1.19,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","25 a 29 anos","Noturno",3600,103.8,1.19,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Branca","20 a 24 anos","Noturno",3600,10.55,1.19,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Branca","35 a 39 anos","Noturno",3600,7.875,1.19,"Regiao Sudeste"
"Evadidos","F","RFP>3.5","Branca","20 a 24 anos","Noturno",3000,19.625,1.21,"Regiao Sudeste"
"Evadidos","F","0<RFP<=0.5","Branca","20 a 24 anos","Noturno",3000,19.625,1.21,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Branca","25 a 29 anos","Noturno",3000,19.625,1.21,"Regiao Sudeste"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3000,19.625,1.21,"Regiao Sudeste"
"Evadidos","M","NA","Branca","25 a 29 anos","Noturno",3600,1.025,1.16,"Regiao Nordeste"
"Evadidos","M","1<RFP<=1.5","Branca","30 a 34 anos","Noturno",3600,8.475,1.19,"Regiao Sul"
"Evadidos","M","1.5<RFP<=2.5","Branca","40 a 44 anos","Noturno",3600,8.475,1.19,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Branca","25 a 29 anos","Noturno",3600,43.375,1.16,"Regiao Sul"
"Evadidos","F","1.5<RFP<=2.5","Branca","30 a 34 anos","Noturno",2400,4.725,1.15,"Regiao Centro-Oeste"
"Evadidos","F","0.5<RFP<=1","Branca","30 a 34 anos","Noturno",3000,39.975,1,"Regiao Nordeste"
"Evadidos","M","NA","Branca","25 a 29 anos","Noturno",3600,1,1.15,"Regiao Sudeste"
"Evadidos","F","NA","Branca","20 a 24 anos","Noturno",3600,1,1.16,"Regiao Nordeste"
"Evadidos","M","2.5<RFP<=3.5","Branca","20 a 24 anos","Noturno",2400,7.3,1.15,"Regiao Sudeste"
"Evadidos","F","2.5<RFP<=3.5","Branca","20 a 24 anos","Noturno",2400,7.3,1.15,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Branca","50 a 54 anos","Noturno",2400,7.3,1.15,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Branca","25 a 29 anos","Noturno",3600,7.1,1.16,"Regiao Sudeste"
"Evadidos","M","2.5<RFP<=3.5","Branca","50 a 54 anos","Noturno",2400,26.8,1.08,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Branca","20 a 24 anos","Noturno",2400,26.8,1.08,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Branca","20 a 24 anos","Noturno",3600,13.725,1.16,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Branca","20 a 24 anos","Noturno",3600,13.725,1.16,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Branca","35 a 39 anos","Noturno",3600,5.625,1.16,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Branca","30 a 34 anos","Noturno",3600,5.625,1.16,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Branca","35 a 39 anos","Noturno",3000,17.375,1,"Regiao Sul"
"Evadidos","F","1<RFP<=1.5","Branca","25 a 29 anos","Noturno",3000,17.375,1,"Regiao Sul"
"Evadidos","F","1<RFP<=1.5","Branca","40 a 44 anos","Noturno",3000,17.375,1,"Regiao Sul"
"Evadidos","F","1<RFP<=1.5","Branca","25 a 29 anos","Noturno",3000,17.375,1,"Regiao Sul"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3600,23.475,1.19,"Regiao Sudeste"
"Evadidos","F","RFP>3.5","Branca","30 a 34 anos","Noturno",3000,15.775,1,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Branca","30 a 34 anos","Noturno",3000,28.3,1,"Regiao Sul"
"Evadidos","F","0.5<RFP<=1","Branca","20 a 24 anos","Noturno",3000,6.9,1,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Branca","20 a 24 anos","Noturno",3000,6.9,1,"Regiao Sudeste"
"Evadidos","M","NA","Branca","25 a 29 anos","Noturno",3000,6.9,1,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Branca","35 a 39 anos","Noturno",3000,4.175,1.21,"Regiao Norte"
"Evadidos","M","0.5<RFP<=1","Branca","20 a 24 anos","Noturno",3200,9,1.06,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Branca","35 a 39 anos","Noturno",3200,9,1.06,"Regiao Sul"
"Evadidos","F","NA","Branca","40 a 44 anos","Noturno",3000,38.95,1.21,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Branca","30 a 34 anos","Noturno",3000,9.3,1,"Regiao Sudeste"
"Evadidos","F","0<RFP<=0.5","Branca","25 a 29 anos","Noturno",3000,9.3,1,"Regiao Sudeste"
"Evadidos","F","NA","Branca","25 a 29 anos","Noturno",3000,1.1,1,"Regiao Nordeste"
"Evadidos","F","NA","Branca","25 a 29 anos","Noturno",3000,28.075,1,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Branca","20 a 24 anos","Noturno",3600,9.9,1.16,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Branca","20 a 24 anos","Noturno",3600,9.9,1.16,"Regiao Sudeste"
"Evadidos","F","NA","Branca","25 a 29 anos","Noturno",3000,39.975,1,"Regiao Nordeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","20 a 24 anos","Noturno",3000,5.725,1.1,"Regiao Sul"
"Evadidos","F","1<RFP<=1.5","Branca","25 a 29 anos","Noturno",3000,5.725,1.1,"Regiao Sul"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3000,17.4,1.21,"Regiao Nordeste"
"Evadidos","M","RFP>3.5","Branca","20 a 24 anos","Noturno",3600,5.35,1.14,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","35 a 39 anos","Noturno",2400,1.175,1.08,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Branca","25 a 29 anos","Noturno",3600,73.65,1.16,"Regiao Sul"
"Evadidos","M","2.5<RFP<=3.5","Branca","35 a 39 anos","Noturno",3600,73.65,1.16,"Regiao Sul"
"Evadidos","M","1.5<RFP<=2.5","Branca","25 a 29 anos","Noturno",3600,13.725,1.16,"Regiao Sudeste"
"Evadidos","M","NA","Branca","45 a 49 anos","Noturno",3000,17.375,1,"Regiao Sul"
"Evadidos","F","NA","Branca","20 a 24 anos","Noturno",3600,11.55,1.14,"Regiao Sudeste"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3600,11.55,1.14,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Branca","20 a 24 anos","Noturno",3600,11.55,1.14,"Regiao Sudeste"
"Evadidos","F","RFP>3.5","Branca","20 a 24 anos","Noturno",3600,10.35,1.16,"Regiao Sudeste"
"Evadidos","F","RFP>3.5","Branca","30 a 34 anos","Noturno",3600,10.35,1.16,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","20 a 24 anos","Noturno",3600,10.625,1.16,"Regiao Sul"
"Evadidos","M","1.5<RFP<=2.5","Branca","25 a 29 anos","Noturno",3600,8.475,1.19,"Regiao Sul"
"Evadidos","M","NA","Branca","30 a 34 anos","Noturno",2400,51.775,1,"Regiao Nordeste"
"Evadidos","M","2.5<RFP<=3.5","Branca","30 a 34 anos","Noturno",3000,0,1.21,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Branca","25 a 29 anos","Noturno",3000,11.075,1.21,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Branca","20 a 24 anos","Noturno",3600,32.025,1.16,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","25 a 29 anos","Noturno",3600,5.3,1.16,"Regiao Sudeste"
"Evadidos","F","RFP>3.5","Branca","20 a 24 anos","Noturno",2400,10.925,1.08,"Regiao Sudeste"
"Evadidos","F","1.5<RFP<=2.5","Branca","Maior de 60 anos","Noturno",2400,10.925,1.08,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Branca","35 a 39 anos","Noturno",3600,7.55,1.16,"Regiao Sudeste"
"Evadidos","M","NA","Branca","25 a 29 anos","Noturno",3000,47.85,1.21,"Regiao Nordeste"
"Evadidos","M","NA","Branca","30 a 34 anos","Noturno",3000,7.55,1,"Regiao Centro-Oeste"
"Evadidos","M","NA","Branca","25 a 29 anos","Noturno",3600,17.25,1.15,"Regiao Centro-Oeste"
"Evadidos","F","NA","Branca","25 a 29 anos","Noturno",3600,1,1.16,"Regiao Nordeste"
"Evadidos","M","1<RFP<=1.5","Branca","25 a 29 anos","Noturno",3000,8.825,1.21,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Branca","30 a 34 anos","Noturno",3000,27.25,1,"Regiao Nordeste"
"Evadidos","F","0<RFP<=0.5","Branca","20 a 24 anos","Noturno",3000,14,1,"Regiao Nordeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","20 a 24 anos","Noturno",3000,5.8,1.21,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Branca","25 a 29 anos","Noturno",3600,9.925,1.14,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Branca","40 a 44 anos","Noturno",3600,9.925,1.14,"Regiao Sudeste"
"Evadidos","M","NA","Branca","40 a 44 anos","Noturno",3600,1,1.16,"Regiao Nordeste"
"Evadidos","M","NA","Branca","35 a 39 anos","Noturno",3600,1,1.16,"Regiao Nordeste"
"Evadidos","M","1<RFP<=1.5","Branca","15 a 19 anos","Noturno",3600,1,1.15,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Branca","20 a 24 anos","Noturno",3000,81.3,1,"Regiao Nordeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","25 a 29 anos","Noturno",3600,6.975,1.16,"Regiao Sul"
"Evadidos","M","NA","Branca","45 a 49 anos","Noturno",3600,14.3,1.14,"Regiao Nordeste"
"Evadidos","F","NA","Branca","30 a 34 anos","Noturno",3600,1.125,1.14,"Regiao Sudeste"
"Evadidos","M","NA","Branca","30 a 34 anos","Noturno",2400,31.325,1,"Regiao Nordeste"
"Evadidos","M","1<RFP<=1.5","Branca","15 a 19 anos","Noturno",3600,48.1,1.16,"Regiao Sul"
"Evadidos","M","0.5<RFP<=1","Branca","25 a 29 anos","Noturno",3600,48.1,1.16,"Regiao Sul"
"Evadidos","F","1<RFP<=1.5","Branca","20 a 24 anos","Noturno",3600,48.1,1.16,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Branca","35 a 39 anos","Noturno",3000,4.3,1.1,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Branca","35 a 39 anos","Noturno",3600,42.875,1.16,"Regiao Sul"
"Evadidos","M","RFP>3.5","Branca","35 a 39 anos","Noturno",3600,42.875,1.16,"Regiao Sul"
"Evadidos","M","1.5<RFP<=2.5","Branca","25 a 29 anos","Noturno",3600,64.65,1.16,"Regiao Sul"
"Evadidos","F","0<RFP<=0.5","Branca","30 a 34 anos","Noturno",3200,7.6,1.06,"Regiao Sul"
"Evadidos","M","0.5<RFP<=1","Branca","25 a 29 anos","Noturno",3200,7.4,1.06,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Branca","20 a 24 anos","Noturno",3000,8.925,1,"Regiao Sul"
"Evadidos","F","1<RFP<=1.5","Branca","30 a 34 anos","Noturno",3200,7.6,1.06,"Regiao Sul"
"Evadidos","M","NA","Branca","30 a 34 anos","Noturno",3000,3.525,1.21,"Regiao Sudeste"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3000,3.525,1.21,"Regiao Sudeste"
"Evadidos","F","NA","Branca","40 a 44 anos","Noturno",3000,14.375,1,"Regiao Sul"
"Evadidos","M","NA","Branca","55 a 59 anos","Noturno",3600,13.975,1.16,"Regiao Sudeste"
"Evadidos","F","0<RFP<=0.5","Branca","20 a 24 anos","Noturno",3000,0,1.21,"Regiao Sudeste"
"Evadidos","F","1<RFP<=1.5","Branca","25 a 29 anos","Noturno",3600,17.25,1.15,"Regiao Centro-Oeste"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3600,1,1.16,"Regiao Nordeste"
"Evadidos","F","RFP>3.5","Branca","Maior de 60 anos","Noturno",2400,16.525,1.08,"Regiao Sudeste"
"Evadidos","F","RFP>3.5","Branca","20 a 24 anos","Noturno",2400,52.375,1.08,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Branca","35 a 39 anos","Noturno",3000,9.875,1.21,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Branca","25 a 29 anos","Noturno",3600,54.875,1.16,"Regiao Sul"
"Evadidos","M","NA","Branca","30 a 34 anos","Noturno",3000,0,1.21,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","25 a 29 anos","Noturno",3000,0,1.21,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Branca","40 a 44 anos","Noturno",3600,80.625,1.16,"Regiao Sul"
"Evadidos","M","NA","Branca","25 a 29 anos","Noturno",3000,33.675,1.21,"Regiao Nordeste"
"Evadidos","F","0.5<RFP<=1","Branca","15 a 19 anos","Noturno",2400,4.725,1.15,"Regiao Sudeste"
"Evadidos","M","2.5<RFP<=3.5","Branca","25 a 29 anos","Noturno",2400,4.725,1.15,"Regiao Sudeste"
"Evadidos","F","0<RFP<=0.5","Branca","30 a 34 anos","Noturno",3000,6.8,1,"Regiao Sul"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3000,10.25,1.21,"Regiao Centro-Oeste"
"Evadidos","F","RFP>3.5","Branca","30 a 34 anos","Noturno",3600,5.975,1.14,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Branca","25 a 29 anos","Noturno",3600,10.35,1.16,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Branca","40 a 44 anos","Noturno",3200,22.625,1.15,"Regiao Sudeste"
"Evadidos","F","1.5<RFP<=2.5","Branca","25 a 29 anos","Noturno",3000,1,1,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Branca","25 a 29 anos","Noturno",3000,0,1.21,"Regiao Sudeste"
"Evadidos","M","NA","Branca","15 a 19 anos","Noturno",3000,1,1,"Regiao Nordeste"
"Evadidos","M","1<RFP<=1.5","Branca","30 a 34 anos","Noturno",3600,46.725,1.19,"Regiao Sudeste"
"Evadidos","F","1.5<RFP<=2.5","Branca","20 a 24 anos","Noturno",3000,19.5,1,"Regiao Sul"
"Evadidos","M","NA","Branca","25 a 29 anos","Noturno",2400,10.925,1.08,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Branca","20 a 24 anos","Noturno",3000,3.125,1.1,"Regiao Sul"
"Evadidos","F","0.5<RFP<=1","Branca","25 a 29 anos","Noturno",3000,3.125,1.1,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Branca","35 a 39 anos","Noturno",3000,3.125,1.1,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Branca","20 a 24 anos","Noturno",3000,3.125,1.1,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Branca","15 a 19 anos","Noturno",3600,6.975,1.16,"Regiao Sul"
"Evadidos","M","0.5<RFP<=1","Branca","25 a 29 anos","Noturno",3000,7.5,1,"Regiao Sul"
"Evadidos","F","0.5<RFP<=1","Branca","20 a 24 anos","Noturno",3000,7.5,1,"Regiao Sul"
"Evadidos","F","0<RFP<=0.5","Branca","35 a 39 anos","Noturno",3000,7.5,1,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Branca","25 a 29 anos","Noturno",3000,7.5,1,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Branca","20 a 24 anos","Noturno",3000,33.575,1.1,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Branca","30 a 34 anos","Noturno",3600,5.625,1.16,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Branca","40 a 44 anos","Noturno",3000,7.5,1,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Branca","20 a 24 anos","Noturno",3200,28.05,1.15,"Regiao Sudeste"
"Evadidos","F","NA","Branca","25 a 29 anos","Noturno",3600,0.5,1.16,"Regiao Nordeste"
"Evadidos","F","1<RFP<=1.5","Branca","30 a 34 anos","Noturno",3000,12.675,1.21,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Branca","30 a 34 anos","Noturno",3600,55.7,1.16,"Regiao Sul"
"Evadidos","F","RFP>3.5","Branca","25 a 29 anos","Noturno",2400,105.675,1.08,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Branca","30 a 34 anos","Noturno",3600,53.7,1.16,"Regiao Sul"
"Evadidos","F","0.5<RFP<=1","Branca","30 a 34 anos","Noturno",3000,2.875,1.1,"Regiao Sudeste"
"Evadidos","M","NA","Branca","25 a 29 anos","Noturno",3600,133.575,1.14,"Regiao Sudeste"
"Evadidos","M","NA","Branca","30 a 34 anos","Noturno",3600,133.575,1.14,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Branca","25 a 29 anos","Noturno",2400,9.25,1.15,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Branca","30 a 34 anos","Noturno",3000,13.55,1.21,"Regiao Sudeste"
"Evadidos","M","NA","Branca","25 a 29 anos","Noturno",3000,33.675,1.21,"Regiao Nordeste"
"Evadidos","F","1<RFP<=1.5","Branca","25 a 29 anos","Noturno",3000,1,1,"Regiao Sudeste"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3600,12.075,1.16,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Branca","40 a 44 anos","Noturno",3600,55.7,1.16,"Regiao Sul"
"Evadidos","M","NA","Branca","20 a 24 anos","Noturno",3600,5.3,1.16,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Branca","25 a 29 anos","Noturno",3000,3,1,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Branca","20 a 24 anos","Noturno",3000,3,1,"Regiao Sudeste"
